Identifiant station,Nom de la Station,Nom de la ligne,Niveau de pollution aux particules,Niveau de pollution,Incertitude,Recommandation de surveillance,Action(s) QAI en cours,Lien vers les mesures en direct,Durée des mesures,stop_lon,stop_lat,point_geo,pollution_air,niveau,actions,niveau_pollution
IDFM:463137,Boulogne Jean Jaurès,Métro 10,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.239077780728926,48.841991575324506,"48.841991575324506, 2.239077780728926",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22020,Père Lachaise,Métro 3,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.386157046298338,48.86296417435419,"48.86296417435419, 2.386157046298338",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22217,Saint-François-Xavier,Métro 13,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.314407403528732,48.8512787565696,"48.8512787565696, 2.314407403528732",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22095,Charles de Gaulle - Etoile,Métro 6,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.294995735441831,48.87383861478572,"48.87383861478572, 2.294995735441831",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463072,Réaumur - Sébastopol,Métro 4,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.352381731140252,48.866077771215046,"48.866077771215046, 2.352381731140252",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:22193,Invalides,Métro 8,pollution faible,FAIBLE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.3146326604445164,48.86109201138112,"48.86109201138112, 2.3146326604445164",pollution faible - incertitude forte,Pollution faible,,pollution faible
IDFM:463230,Philippe Auguste,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.390497596745289,48.85808942813576,"48.858089428135756, 2.390497596745289",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:22014,Bobigny-Pantin - Raymond Queneau,Métro 5,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.426308679232036,48.89560207433252,"48.89560207433252, 2.426308679232036",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:21925,Oberkampf,Métro 9,pollution élevée,ELEVE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",oui,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3681558453945515,48.86477709852134,"48.86477709852134, 2.3681558453945515",pollution élevée - incertitude forte,Pollution élevée,Action(s) d'amélioration de la qualité de l'air en cours,pollution élevée
IDFM:22079,Palais Royal - Musée du Louvre,Métro 1,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.336454367754252,48.86222226557415,"48.86222226557415, 2.3364543677542517",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:462959,Vaneau,Métro 10,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.321351242354736,48.84889457005888,"48.84889457005888, 2.3213512423547358",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:463267,Tolbiac,Métro 7,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,,,,2.357018567738162,48.82615323734341,"48.82615323734341, 2.357018567738162",pollution moyenne - incertitude forte,Pollution moyenne,,pollution moyenne
IDFM:22194,Madeleine,Métro 8,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.3260272117729994,48.86956561611772,"48.86956561611772, 2.3260272117729994",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
IDFM:463240,Monceau,Métro 2,pollution moyenne,MOYENNE,"Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant",non,Action(s) d'amélioration de la qualité de l'air en cours,,,2.309412967374703,48.88056877012684,"48.880568770126835, 2.309412967374703",pollution moyenne - incertitude forte,Pollution moyenne,Action(s) d'amélioration de la qualité de l'air en cours,pollution moyenne
